Year,Month,Day,Time,Lat,Lon,Depth,Mag,Region,Timestamp
2015,12,16,22:01:32,3.4255,127.3616,10,4.8,"201km NNW of Tobelo, Indonesia",1450303292
2015,12,16,18:54:47,-9.1226,110.428,51.3,4.5,"129km S of Wonosari, Indonesia",1450292087
2015,12,16,10:23:43,-8.1025,106.9697,35,4.6,"74km S of Sukadami, Indonesia",1450261423
2015,12,16,10:16:38,-0.7828,131.0111,38.9,4.2,"28km WNW of Sorong, Indonesia",1450260998
2015,12,16,07:51:18,6.0914,125.95,80.2,4.4,"27km E of Kalian, Philippines",1450252278
2015,12,16,04:48:19,12.6843,93.4126,72.6,4.7,"132km NE of Bamboo Flat, India",1450241299
2015,12,16,02:11:33,1.9001,127.5786,113.3,4.1,"51km WNW of Tobelo, Indonesia",1450231893
2015,12,15,21:22:46,1.7738,126.3985,47,4.4,"140km ENE of Bitung, Indonesia",1450214566
2015,12,15,19:01:45,-7.1386,127.8101,242.9,4.8,"292km ENE of Dili, East Timor",1450206105
2015,12,15,18:15:41,-5.4907,149.3615,163.4,4.3,"82km NNW of Kandrian, Papua New Guinea",1450203341
2015,12,15,16:53:43,-10.6257,161.695,73.4,4,"31km SW of Kirakira, Solomon Islands",1450198423
2015,12,15,13:29:35,-15.6232,167.2863,28.5,5.2,"16km SE of Luganville, Vanuatu",1450186175
2015,12,15,11:03:34,-4.1261,129.5451,10,4.1,"112km SE of Amahai, Indonesia",1450177414
2015,12,15,10:50:50,-4.0651,129.5101,10,4.4,"104km SE of Amahai, Indonesia",1450176650
2015,12,15,09:38:22,5.2797,94.3887,32.9,4.6,"107km WSW of Banda Aceh, Indonesia",1450172302
2015,12,15,09:16:48,-10.8918,164.3073,44.1,4.2,"167km W of Lata, Solomon Islands",1450171008
2015,12,15,07:43:29,-9.6383,112.9358,53.2,4.3,"138km S of Krajan Tambakrejo, Indonesia",1450165409
2015,12,15,07:38:10,-9.6356,112.8601,43.4,4.6,"137km S of Krajan Tambakrejo, Indonesia",1450165090
2015,12,15,06:55:16,-3.5944,101.471,64,4.9,"91km WNW of Bengkulu, Indonesia",1450162516
2015,12,15,05:43:02,-14.7847,167.4621,140.5,4.4,"53km ENE of Port-Olry, Vanuatu",1450158182
2015,12,15,00:12:13,15.0046,120.6695,10.7,4.1,"1km SSW of San Juan, Philippines",1450138333
2015,12,14,23:46:11,-6.7671,129.8082,167.1,4,"211km NW of Saumlaki, Indonesia",1450136771
2015,12,14,23:09:57,-4.0253,133.7828,10,4.1,"198km NNW of Dobo, Indonesia",1450134597
2015,12,14,22:56:17,-5.4132,153.0664,37.5,5,"104km S of Taron, Papua New Guinea",1450133777
2015,12,14,21:21:02,-5.38,153.1354,13.2,4.9,"101km S of Taron, Papua New Guinea",1450128062
2015,12,14,17:46:16,-5.6108,147.2948,202.3,4.4,"126km NNW of Finschhafen, Papua New Guinea",1450115176
2015,12,14,16:12:34,-4.135,129.5854,10,4.1,"115km SE of Amahai, Indonesia",1450109554
2015,12,14,14:17:52,-6.9829,125.1017,523.3,4.2,"181km NNW of Dili, East Timor",1450102672
2015,12,14,10:57:11,1.6049,126.7272,56.3,4.3,"115km NW of Kota Ternate, Indonesia",1450090631
2015,12,14,09:11:06,1.0679,127.3109,10,4,"31km NNW of Ternate, Indonesia",1450084266
2015,12,14,08:08:48,-5.384,147.2001,220.7,4.3,"149km N of Lae, Papua New Guinea",1450080528
2015,12,14,03:45:05,1.7979,126.9312,105.9,4.2,"120km W of Tobelo, Indonesia",1450064705
2015,12,14,02:17:23,-5.1611,118.914,15.1,4.1,"52km WNW of Galesong, Indonesia",1450059443
2015,12,14,02:15:18,-5.3614,151.8138,43.5,4.5,"122km SSW of Kokopo, Papua New Guinea",1450059318
2015,12,14,02:12:22,-2.0945,100.117,55.8,4.3,"96km SSW of Painan, Indonesia",1450059142
2015,12,14,02:05:29,-4.1078,129.4722,27.8,4.1,"105km SE of Amahai, Indonesia",1450058729
2015,12,14,01:45:58,-4.056,129.5317,10,5.3,"105km SE of Amahai, Indonesia",1450057558
2015,12,14,01:34:00,-4.0574,129.5354,10,5.2,"105km SE of Amahai, Indonesia",1450056840
2015,12,14,00:50:53,-7.4105,103.4135,10,4.5,"240km SSW of Biha, Indonesia",1450054253
2015,12,13,23:03:26,0.9378,127.4293,13.8,4.4,"15km NNE of Ternate, Indonesia",1450047806
2015,12,13,22:21:19,-7.0177,105.1436,40.6,4.6,"58km WSW of Tugu Hilir, Indonesia",1450045279
2015,12,13,20:47:26,-4.5166,101.4875,50.1,4.4,"117km SW of Bengkulu, Indonesia",1450039646
2015,12,13,16:48:06,5.8133,126.9598,127,4.3,"105km SE of Pondaguitan, Philippines",1450025286
2015,12,13,15:17:49,-4.2519,129.437,10,4.1,"115km SE of Saparua, Indonesia",1450019869
2015,12,13,10:03:24,-11.1731,166.418,85.8,4.8,"81km SE of Lata, Solomon Islands",1450001004
2015,12,13,07:42:27,5.6707,123.635,573.5,4.1,"85km SW of Palimbang, Philippines",1449992547
2015,12,13,06:42:09,-6.8681,129.8586,76.8,5.4,"200km NW of Saumlaki, Indonesia",1449988929
2015,12,13,04:26:59,3.4551,127.369,10,4.3,"203km NNW of Tobelo, Indonesia",1449980819
2015,12,13,01:47:05,3.4763,127.4198,10,5.3,"204km NNW of Tobelo, Indonesia",1449971225
2015,12,13,00:06:33,-2.7148,138.8661,40.6,4.1,"191km W of Abepura, Indonesia",1449965193
2015,12,12,21:18:40,18.2603,119.8713,30,4.4,"68km WNW of Callaguip, Philippines",1449955120
2015,12,12,20:56:16,-4.0432,129.6275,10,4.3,"111km SE of Amahai, Indonesia",1449953776
2015,12,12,17:00:27,-6.5223,154.3246,10,4.2,"130km W of Panguna, Papua New Guinea",1449939627
2015,12,12,14:46:27,-10.1522,161.1445,72.7,4.8,"91km WNW of Kirakira, Solomon Islands",1449931587
2015,12,12,14:29:45,6.7778,94.4573,10,4.4,"136km NW of Sabang, Indonesia",1449930585
2015,12,12,11:39:19,-4.1497,129.4095,10,4.2,"105km SSE of Amahai, Indonesia",1449920359
2015,12,12,08:15:21,-4.6384,143.2598,101.7,4,"63km SE of Ambunti, Papua New Guinea",1449908121
2015,12,12,07:34:02,-4.1569,129.3803,6,4.4,"103km SE of Saparua, Indonesia",1449905642
2015,12,12,02:59:46,1.5824,127.254,124.2,4.2,"85km W of Tobelo, Indonesia",1449889186
2015,12,12,00:21:07,-7.0173,129.5037,194.7,4.1,"225km WNW of Saumlaki, Indonesia",1449879667
2015,12,11,22:48:36,10.4149,125.3928,91.1,4.1,"17km ENE of Hinundayan, Philippines",1449874116
2015,12,11,19:31:54,5.3901,127.0048,61.3,4.1,"141km SE of Pondaguitan, Philippines",1449862314
2015,12,11,19:24:54,1.8587,123.9714,338.5,4,"101km NNW of Poigar, Indonesia",1449861894
2015,12,11,18:11:12,16.5748,119.72,55.8,4.9,"27km NW of Lucero, Philippines",1449857472
2015,12,11,15:28:51,-6.9945,124.7599,561.8,4.2,"194km NNW of Dili, East Timor",1449847731
2015,12,11,14:50:06,-2.4224,138.2362,45.6,4.1,"262km W of Abepura, Indonesia",1449845406
2015,12,11,13:02:40,-4.0576,129.5184,10,4.9,"104km SE of Amahai, Indonesia",1449838960
2015,12,11,08:29:48,-19.018,168.8071,107.7,4.6,"76km NW of Isangel, Vanuatu",1449822588
2015,12,11,05:57:55,18.8728,145.5968,214.9,4.4,"13km NNW of Agrihan, Northern Mariana Islands",1449813475
2015,12,11,03:20:48,-4.9619,102.966,48.6,5.1,"88km W of Kuripan, Indonesia",1449804048
2015,12,10,23:20:02,-4.1203,129.429,10,4,"103km SSE of Amahai, Indonesia",1449789602
2015,12,10,23:10:44,-4.266,129.8251,10,4.3,"144km SE of Amahai, Indonesia",1449789044
2015,12,10,22:33:05,-3.9918,145.4082,10,4,"142km NNW of Madang, Papua New Guinea",1449786785
2015,12,10,21:33:00,-4.1257,129.598,10,4.4,"115km SE of Amahai, Indonesia",1449783180
2015,12,10,20:27:22,-6.3325,103.6315,27.8,4.8,"119km SSW of Biha, Indonesia",1449779242
2015,12,10,18:55:31,-5.4291,129.4265,254.5,5,"222km SSE of Saparua, Indonesia",1449773731
2015,12,10,18:18:19,-4.0103,129.5491,10,4.3,"102km SE of Amahai, Indonesia",1449771499
2015,12,10,17:46:17,-14.7145,166.1271,10,4.2,"106km WNW of Port-Olry, Vanuatu",1449769577
2015,12,10,16:43:43,-6.9884,104.0716,10,4.4,"173km W of Pasirnangka, Indonesia",1449765823
2015,12,10,16:38:22,-5.4836,147.2552,204,4.8,"140km NNE of Lae, Papua New Guinea",1449765502
2015,12,10,16:11:02,-4.0438,129.6637,10,4.2,"114km SE of Amahai, Indonesia",1449763862
2015,12,10,15:03:26,-17.0179,175.2794,16.3,5.1,"241km WNW of Lautoka, Fiji",1449759806
2015,12,10,14:34:54,-17.0387,175.2053,17.8,4.3,"248km WNW of Lautoka, Fiji",1449758094
2015,12,10,13:07:22,-4.2325,129.5953,28.7,4.5,"124km SE of Amahai, Indonesia",1449752842
