Year,Month,Day,Time,Lat,Lon,Depth,Mag,Region,Timestamp
2016,12,28,00:01:07,-5.8946,153.6209,10,4.2,"170km SSE of Taron, Papua New Guinea",1482883267
2016,12,27,22:43:30,-5.8086,154.0161,10,4.4,"172km WNW of Panguna, Papua New Guinea",1482878610
2016,12,27,22:38:04,-5.8244,153.6458,10,5.4,"164km SSE of Taron, Papua New Guinea",1482878284
2016,12,27,21:21:53,13.341,92.327,28.8,4.4,"186km NNW of Bamboo Flat, India",1482873713
2016,12,27,20:57:19,-5.4189,147.1172,280.3,4.5,"144km N of Lae, Papua New Guinea",1482872239
2016,12,27,20:33:16,-4.2851,153.5682,105.9,4.1,"62km ENE of Taron, Papua New Guinea",1482870796
2016,12,27,19:55:57,-11.2087,165.6859,10,4.7,"56km SSW of Lata, Solomon Islands",1482868557
2016,12,27,17:02:02,-10.2902,161.3762,93.4,4.5,"62km WNW of Kirakira, Solomon Islands",1482858122
2016,12,27,16:08:20,-3.8902,152.3095,17.1,4.6,"28km SSW of Namatanai, Papua New Guinea",1482854900
2016,12,27,16:07:22,-4.0544,152.2286,36.4,4.7,"16km NNE of Rabaul, Papua New Guinea",1482854842
2016,12,27,15:54:52,-10.839,161.847,10,4.3,"43km S of Kirakira, Solomon Islands",1482854092
2016,12,27,15:25:28,-3.7478,152.0948,10,5.1,"38km WSW of Namatanai, Papua New Guinea",1482852328
2016,12,27,15:16:41,-3.8237,151.871,10,4.5,"53km NW of Rabaul, Papua New Guinea",1482851801
2016,12,27,14:34:31,-8.2738,121.8227,203,4.4,"26km N of Detuwane, Indonesia",1482849271
2016,12,27,14:30:42,-3.7854,152.1608,16.7,4.6,"32km WSW of Namatanai, Papua New Guinea",1482849042
2016,12,27,13:40:15,1.4291,128.7574,190.2,4.3,"89km ESE of Tobelo, Indonesia",1482846015
2016,12,27,13:25:25,-3.8117,152.1417,10,4.6,"36km WSW of Namatanai, Papua New Guinea",1482845125
2016,12,27,13:15:25,-3.79,152.1681,10,4.6,"32km WSW of Namatanai, Papua New Guinea",1482844525
2016,12,27,10:50:19,12.763,92.9305,35,4.3,"119km N of Bamboo Flat, India",1482835819
2016,12,27,07:11:36,-5.7087,153.9322,26.7,4.2,"169km SE of Taron, Papua New Guinea",1482822696
2016,12,27,04:16:38,14.0364,145.5225,92.1,4.5,"36km ESE of Rota, Northern Mariana Islands",1482812198
2016,12,27,04:07:47,15.5175,120.0176,80.4,4.6,"6km ENE of San Lorenzo, Philippines",1482811667
2016,12,27,03:40:28,-6.6063,153.938,20.8,4.4,"174km W of Panguna, Papua New Guinea",1482810028
2016,12,27,02:30:24,-10.1434,161.0674,49.6,5.4,"99km WNW of Kirakira, Solomon Islands",1482805824
2016,12,26,21:36:34,1.8075,126.4263,40.8,4.6,"144km ENE of Bitung, Indonesia",1482788194
2016,12,26,19:07:50,-5.9042,153.9103,22.2,4.7,"180km WNW of Panguna, Papua New Guinea",1482779270
2016,12,26,18:24:37,4.1368,96.0179,77.7,4.9,"12km W of Meulaboh, Indonesia",1482776677
2016,12,26,16:39:38,3.9631,126.5343,35,4.5,"198km SE of Sarangani, Philippines",1482770378
2016,12,26,16:05:19,-10.3078,161.4136,43.7,4.5,"57km WNW of Kirakira, Solomon Islands",1482768319
2016,12,26,14:30:59,-10.4314,161.5279,50,4.5,"43km W of Kirakira, Solomon Islands",1482762659
2016,12,26,13:10:32,3.385,126.5329,35,4.4,"246km NW of Tobelo, Indonesia",1482757832
2016,12,26,12:27:14,-4.3669,153.6999,113.7,4.4,"74km E of Taron, Papua New Guinea",1482755234
2016,12,26,11:39:37,-5.6089,145.3327,94.7,4.3,"52km N of Goroka, Papua New Guinea",1482752377
2016,12,26,05:07:01,-5.0039,152.6157,10,4.2,"75km SW of Taron, Papua New Guinea",1482728821
2016,12,26,03:28:11,-9.6633,161.5636,51.3,4.5,"95km NNW of Kirakira, Solomon Islands",1482722891
2016,12,26,02:38:00,-2.5384,140.017,15.2,4.4,"63km W of Abepura, Indonesia",1482719880
2016,12,26,01:42:00,-5.6397,153.4621,10,4.5,"138km SSE of Taron, Papua New Guinea",1482716520
2016,12,26,01:24:53,-6.851,147.4589,10,4.1,"52km WSW of Finschhafen, Papua New Guinea",1482715493
2016,12,26,01:23:37,19.1524,121.1743,34.4,5.2,"59km N of Namuac, Philippines",1482715417
2016,12,26,01:12:15,-21.1663,170.0263,57.9,4.3,"195km SSE of Isangel, Vanuatu",1482714735
2016,12,26,00:49:27,-9.6156,161.5409,26.3,4.6,"101km NNW of Kirakira, Solomon Islands",1482713367
2016,12,25,23:41:22,-5.4394,153.3818,18.8,4.4,"114km SSE of Taron, Papua New Guinea",1482709282
2016,12,25,22:27:00,-6.6117,128.3416,274.7,4.4,"Banda Sea",1482704820
2016,12,25,17:35:49,-5.3711,154.261,124.2,4.6,"168km SE of Taron, Papua New Guinea",1482687349
2016,12,25,15:53:11,1.5972,127.2908,131,4.4,"81km W of Tobelo, Indonesia",1482681191
2016,12,25,15:14:16,-6.0754,149.469,59.2,4.1,"18km NNW of Kandrian, Papua New Guinea",1482678856
2016,12,25,13:23:31,18.5851,145.353,418.3,4,"38km WSW of Agrihan, Northern Mariana Islands",1482672211
2016,12,25,11:58:27,-4.4078,153.4322,111.1,4.1,"44km E of Taron, Papua New Guinea",1482667107
2016,12,25,11:14:15,-5.6542,154.1193,91.7,4.4,"167km WNW of Panguna, Papua New Guinea",1482664455
2016,12,25,11:13:58,-4.5755,153.5112,129.2,4.3,"54km ESE of Taron, Papua New Guinea",1482664438
2016,12,25,08:39:37,-8.3402,128.7946,147.4,4.1,"281km W of Saumlaki, Indonesia",1482655177
2016,12,25,08:00:08,6.1867,126.6243,33.2,4.6,"53km ESE of Pondaguitan, Philippines",1482652808
2016,12,25,06:54:25,-6.6226,153.7097,10,4.2,"199km W of Panguna, Papua New Guinea",1482648865
2016,12,25,06:42:03,-6.5345,153.7556,10,4.3,"192km W of Panguna, Papua New Guinea",1482648123
2016,12,25,01:46:41,-1.3648,153.3812,324.1,4,"275km NNE of Namatanai, Papua New Guinea",1482630401
2016,12,25,00:30:30,10.0434,126.2965,10,4.5,"24km E of San Isidro, Philippines",1482625830
2016,12,25,00:11:50,10.0432,126.5154,10,4.5,"48km E of San Isidro, Philippines",1482624710
2016,12,24,23:34:07,-6.1584,153.7558,10,5,"192km W of Panguna, Papua New Guinea",1482622447
2016,12,24,22:20:39,-5.7957,153.3391,10,4.1,"150km SSE of Taron, Papua New Guinea",1482618039
2016,12,24,22:03:21,-5.4333,153.451,14.5,5,"116km SSE of Taron, Papua New Guinea",1482617001
2016,12,24,21:23:21,-10.5257,161.5393,51.1,4.1,"42km W of Kirakira, Solomon Islands",1482614601
2016,12,24,21:00:46,13.7273,144.8943,120.9,4.3,"21km N of Yigo Village, Guam",1482613246
2016,12,24,20:29:38,-5.79,153.3741,10,4.5,"151km SSE of Taron, Papua New Guinea",1482611378
2016,12,24,20:26:05,5.9083,126.4638,10,4.7,"59km SSE of Pondaguitan, Philippines",1482611165
2016,12,24,18:58:15,-4.4671,153.5346,108.9,4.4,"55km E of Taron, Papua New Guinea",1482605895
2016,12,24,17:46:41,-7.6344,127.9346,174.5,4.4,"279km ENE of Dili, East Timor",1482601601
2016,12,24,16:25:21,-21.3793,169.7574,94.4,4.4,"195km E of Tadine, New Caledonia",1482596721
2016,12,24,12:57:21,-5.7442,146.6269,69.5,4.5,"103km NE of Kainantu, Papua New Guinea",1482584241
2016,12,24,12:01:46,-6.4536,153.8848,10,5,"177km W of Panguna, Papua New Guinea",1482580906
2016,12,24,09:35:11,-4.3436,153.7195,104,4,"77km E of Taron, Papua New Guinea",1482572111
2016,12,24,09:20:07,-6.1989,153.9561,10,4.3,"169km W of Panguna, Papua New Guinea",1482571207
2016,12,24,05:28:29,18.7454,145.4497,200.1,4.2,"23km W of Agrihan, Northern Mariana Islands",1482557309
2016,12,24,04:23:07,-6.6235,153.9627,10,4.7,"171km WSW of Panguna, Papua New Guinea",1482553387
2016,12,24,04:10:04,-6.6366,154.065,10,4.4,"160km WSW of Panguna, Papua New Guinea",1482552604
2016,12,24,03:58:54,-5.146,153.5166,30,5.8,"92km SE of Taron, Papua New Guinea",1482551934
2016,12,24,02:56:54,9.9079,127.048,39,4.3,"98km E of General Luna, Philippines",1482548214
2016,12,24,01:32:16,-5.2453,153.5754,35,6,"105km SE of Taron, Papua New Guinea",1482543136
2016,12,24,00:49:03,10.0018,126.3261,74.4,4.8,"27km E of San Isidro, Philippines",1482540543
2016,12,24,00:27:07,-5.6066,153.6175,47.6,5,"141km SSE of Taron, Papua New Guinea",1482539227
2016,12,24,00:09:57,-6.6109,154.0933,10,4.7,"157km WSW of Panguna, Papua New Guinea",1482538197
2016,12,23,23:24:46,-5.8064,151.6361,10,4.7,"167km E of Kimbe, Papua New Guinea",1482535486
2016,12,23,22:32:20,-6.5707,153.8481,20.1,5,"183km W of Panguna, Papua New Guinea",1482532340
2016,12,23,22:15:32,-6.5445,130.2523,95.6,4.3,"194km NW of Saumlaki, Indonesia",1482531332
2016,12,23,21:28:06,-6.4648,153.9286,10,5,"172km W of Panguna, Papua New Guinea",1482528486
2016,12,23,20:56:29,-6.4808,153.9085,24.4,4.3,"175km W of Panguna, Papua New Guinea",1482526589
2016,12,23,20:23:13,-19.1164,168.9103,71.1,5,"60km NW of Isangel, Vanuatu",1482524593
2016,12,23,19:48:25,16.7509,120.4305,102,4.4,"3km SW of Santol, Philippines",1482522505
2016,12,23,19:15:39,-0.2458,124.4794,73.2,5,"89km SE of Molibagu, Indonesia",1482520539
2016,12,23,18:23:34,-10.1713,161.4251,37.4,4.7,"62km WNW of Kirakira, Solomon Islands",1482517414
2016,12,23,18:21:29,-4.7076,137.7532,61.9,4.2,"178km ESE of Enarotali, Indonesia",1482517289
2016,12,23,18:21:09,10.119,125.9426,80.4,4.4,"15km NW of Santa Monica, Philippines",1482517269
2016,12,23,18:17:00,10.0154,126.2572,44,4.9,"20km ENE of San Isidro, Philippines",1482517020
2016,12,23,17:50:10,-4.2908,153.8427,108.2,4.1,"91km ENE of Taron, Papua New Guinea",1482515410
2016,12,23,17:35:06,9.9231,126.2919,47.6,4.8,"21km NE of General Luna, Philippines",1482514506
2016,12,23,17:11:15,-9.9823,123.1908,71.2,4.2,"47km WNW of Kupang, Indonesia",1482513075
2016,12,23,16:09:35,9.9566,126.2713,54.2,5.1,"20km E of San Isidro, Philippines",1482509375
2016,12,23,14:28:30,-5.4881,153.3153,14.1,5.1,"117km SSE of Taron, Papua New Guinea",1482503310
2016,12,23,13:54:58,-5.7984,153.2759,10,4.4,"149km S of Taron, Papua New Guinea",1482501298
2016,12,23,13:42:13,-5.1722,154.0612,116.3,4.7,"138km SE of Taron, Papua New Guinea",1482500533
2016,12,23,12:18:17,-7.0482,125.6298,524,4.2,"167km N of Dili, East Timor",1482495497
2016,12,23,11:19:23,-10.4687,161.4301,46.3,4.7,"53km W of Kirakira, Solomon Islands",1482491963
2016,12,23,10:46:53,-10.9021,161.3695,34.2,4.8,"78km SW of Kirakira, Solomon Islands",1482490013
2016,12,23,10:16:33,5.737,125.436,10,4.4,"7km WNW of Kalbay, Philippines",1482488193
2016,12,23,06:56:24,-11.2346,161.2771,10,4.6,"111km SW of Kirakira, Solomon Islands",1482476184
2016,12,23,05:46:31,-9.0996,158.7777,29,4.6,"119km SSW of Dadali, Solomon Islands",1482471991
2016,12,23,04:56:16,12.3232,91.9315,27.8,4.4,"109km NW of Bamboo Flat, India",1482468976
2016,12,23,01:01:03,18.5619,145.3394,267.8,5,"41km WSW of Agrihan, Northern Mariana Islands",1482454863
2016,12,23,00:36:41,-5.2685,151.6838,114.9,4.1,"120km SSW of Kokopo, Papua New Guinea",1482453401
2016,12,22,23:32:26,-0.8309,127.3136,88.9,4.3,"69km NW of Laiwui, Indonesia",1482449546
2016,12,22,22:49:18,-5.7427,154.3175,35,4.4,"143km WNW of Panguna, Papua New Guinea",1482446958
2016,12,22,22:35:08,-6.6565,153.9641,10,4.9,"172km WSW of Panguna, Papua New Guinea",1482446108
2016,12,22,22:21:43,-5.7511,154.4661,77.8,4.2,"128km WNW of Panguna, Papua New Guinea",1482445303
2016,12,22,19:13:39,-6.6132,153.5189,10,4.2,"219km W of Panguna, Papua New Guinea",1482434019
2016,12,22,18:40:01,-4.978,154.3463,134.4,4.5,"156km ESE of Taron, Papua New Guinea",1482432001
2016,12,22,18:16:34,-5.952,153.7996,17.1,4.6,"184km SSE of Taron, Papua New Guinea",1482430594
2016,12,22,17:37:44,-14.4876,167.4886,131.2,4.5,"67km S of Sola, Vanuatu",1482428264
2016,12,22,17:15:47,-11.0208,161.6456,20.8,4.4,"69km SSW of Kirakira, Solomon Islands",1482426947
2016,12,22,16:52:12,-6.7186,153.7595,10,4.5,"195km WSW of Panguna, Papua New Guinea",1482425532
2016,12,22,16:48:00,14.3771,144.7757,49.9,4.5,"52km WNW of Rota, Northern Mariana Islands",1482425280
2016,12,22,16:15:28,-7.2343,121.1703,538,4.2,"130km N of Mbarungkeli, Indonesia",1482423328
2016,12,22,15:42:18,-10.3201,161.1743,34.2,4.3,"83km W of Kirakira, Solomon Islands",1482421338
2016,12,22,15:32:45,-4.5436,153.6245,112.6,4,"66km E of Taron, Papua New Guinea",1482420765
2016,12,22,13:45:51,-7.3901,129.3914,163.9,4.4,"221km WNW of Saumlaki, Indonesia",1482414351
2016,12,22,10:48:44,-6.3309,154.5892,10,4.6,"99km W of Panguna, Papua New Guinea",1482403724
2016,12,22,10:45:07,-10.7005,161.924,42.7,4.4,"27km S of Kirakira, Solomon Islands",1482403507
2016,12,22,08:36:38,-10.8472,161.3021,27.6,4.6,"80km WSW of Kirakira, Solomon Islands",1482395798
2016,12,22,08:05:44,-5.5843,153.1793,10,4.5,"124km S of Taron, Papua New Guinea",1482393944
2016,12,22,06:24:58,-5.5598,153.1157,10,4.4,"121km S of Taron, Papua New Guinea",1482387898
2016,12,22,03:14:26,-15.6558,167.8255,63.9,4.8,"65km NE of Norsup, Vanuatu",1482376466
2016,12,22,03:02:29,11.4676,125.6699,51.2,5.1,"14km ENE of Llorente, Philippines",1482375749
2016,12,22,02:55:44,-2.817,128.4341,53.4,4.2,"5km NW of Taniwel, Indonesia",1482375344
2016,12,22,02:32:27,11.4605,125.7358,70,4.6,"19km NE of Hernani, Philippines",1482373947
2016,12,22,02:26:55,-6.3334,154.5297,10,4.5,"105km W of Panguna, Papua New Guinea",1482373615
2016,12,22,02:23:26,-6.3129,154.3061,10,4.8,"130km W of Panguna, Papua New Guinea",1482373406
2016,12,22,00:59:26,-5.6835,153.648,15.8,5.1,"150km SSE of Taron, Papua New Guinea",1482368366
2016,12,22,00:56:03,-4.7169,153.7482,108.5,4.4,"84km ESE of Taron, Papua New Guinea",1482368163
2016,12,22,00:25:55,-5.5838,153.0394,10,4.3,"123km S of Taron, Papua New Guinea",1482366355
2016,12,21,23:27:34,-5.7496,153.6329,15.4,5.1,"156km SSE of Taron, Papua New Guinea",1482362854
2016,12,21,22:45:35,-5.7321,153.581,23,4.6,"152km SSE of Taron, Papua New Guinea",1482360335
2016,12,21,21:45:01,-10.0577,160.9788,16.8,4.2,"112km WNW of Kirakira, Solomon Islands",1482356701
2016,12,21,21:10:54,-10.3226,160.7533,13,4.1,"128km W of Kirakira, Solomon Islands",1482354654
2016,12,21,20:27:08,-5.3626,154.4599,129.8,4.4,"151km NW of Arawa, Papua New Guinea",1482352028
2016,12,21,16:08:07,-17.5186,167.8198,10,4.5,"58km WNW of Port-Vila, Vanuatu",1482336487
2016,12,21,11:07:21,-7.6933,126.7016,221.3,4.4,"156km NE of Dili, East Timor",1482318441
2016,12,21,10:48:23,6.3977,125.9137,109.4,4.7,"23km WSW of Tiblawan, Philippines",1482317303
2016,12,21,10:07:22,-4.1033,152.8116,136.7,4.4,"47km NNW of Taron, Papua New Guinea",1482314842
2016,12,21,06:34:12,-7.6059,128.0483,166.4,4.5,"292km ENE of Dili, East Timor",1482302052
2016,12,21,06:19:11,-4.5767,153.6571,117.7,4.5,"70km E of Taron, Papua New Guinea",1482301151
2016,12,21,01:57:31,-7.5738,128.0532,154.2,4.3,"294km ENE of Dili, East Timor",1482285451
2016,12,21,00:44:00,-4.1876,153.3927,126.2,4.4,"50km NE of Taron, Papua New Guinea",1482281040
2016,12,21,00:17:14,-7.5082,127.9206,152,6.7,"283km ENE of Dili, East Timor",1482279434
2016,12,21,00:15:59,-7.4511,128.5854,154.4,4.1,"Kepulauan Barat Daya, Indonesia",1482279359
2016,12,20,23:56:46,-10.7888,161.701,52.2,4.3,"44km SSW of Kirakira, Solomon Islands",1482278206
2016,12,20,23:22:03,-10.0359,160.7484,35.4,5.1,"110km SE of Honiara, Solomon Islands",1482276123
2016,12,20,23:06:10,-5.6606,154.5075,100.4,4.1,"129km WNW of Arawa, Papua New Guinea",1482275170
2016,12,20,22:51:13,0.4415,126.5468,46.2,4.3,"98km WSW of Kota Ternate, Indonesia",1482274273
2016,12,20,21:05:59,7.8476,127.5401,10,4.3,"110km E of Kinablangan, Philippines",1482267959
2016,12,20,20:07:52,-10.1549,160.7816,10.4,5.5,"121km SE of Honiara, Solomon Islands",1482264472
2016,12,20,17:26:52,-10.1908,160.9859,18.3,4.6,"106km WNW of Kirakira, Solomon Islands",1482254812
2016,12,20,17:24:30,-10.1005,161.1016,36.9,4.9,"97km WNW of Kirakira, Solomon Islands",1482254670
2016,12,20,17:20:14,-5.4724,153.2901,19.2,4.9,"114km SSE of Taron, Papua New Guinea",1482254414
2016,12,20,17:17:06,-4.3898,153.9765,97,4.9,"105km E of Taron, Papua New Guinea",1482254226
2016,12,20,17:16:39,16.0975,119.5973,56.8,5,"20km W of Aloleng, Philippines",1482254199
2016,12,20,15:43:57,-5.4646,153.4043,9.7,4.6,"117km SSE of Taron, Papua New Guinea",1482248637
2016,12,20,15:34:50,-5.1952,154.1449,98.7,4.3,"147km ESE of Taron, Papua New Guinea",1482248090
2016,12,20,15:21:32,-4.58,153.6761,107.9,4.7,"72km E of Taron, Papua New Guinea",1482247292
2016,12,20,14:44:22,-20.9511,168.6032,12.2,5.1,"99km NE of Tadine, New Caledonia",1482245062
2016,12,20,13:58:58,-10.38,161.416,47.3,4.8,"55km W of Kirakira, Solomon Islands",1482242338
2016,12,20,13:51:17,16.0903,119.6652,50.2,5,"13km WSW of Aloleng, Philippines",1482241877
2016,12,20,13:45:48,-6.5105,154.2632,26.7,4.6,"136km W of Panguna, Papua New Guinea",1482241548
2016,12,20,13:42:16,-0.8711,131.2213,33.6,4.2,"3km WNW of Sorong, Indonesia",1482241336
2016,12,20,13:33:13,-6.5519,154.123,10,4.3,"152km W of Panguna, Papua New Guinea",1482240793
2016,12,20,13:30:32,-10.1787,161.0091,10.5,4.5,"104km WNW of Kirakira, Solomon Islands",1482240632
2016,12,20,13:08:11,-10.1246,161.0067,10,4.8,"106km WNW of Kirakira, Solomon Islands",1482239291
2016,12,20,12:41:27,-10.2194,160.9868,23.8,4.8,"105km WNW of Kirakira, Solomon Islands",1482237687
2016,12,20,12:33:14,-10.1785,160.9149,10,6,"114km WNW of Kirakira, Solomon Islands",1482237194
2016,12,20,12:29:08,-10.2753,161.0599,10,4.5,"96km WNW of Kirakira, Solomon Islands",1482236948
2016,12,20,11:31:28,-7.2573,155.1802,10,4.3,"109km SSW of Panguna, Papua New Guinea",1482233488
2016,12,20,11:12:41,-6.6545,153.7771,10,4.5,"192km WSW of Panguna, Papua New Guinea",1482232361
2016,12,20,10:45:59,-5.5122,154.3411,105.2,4.5,"153km WNW of Arawa, Papua New Guinea",1482230759
2016,12,20,10:43:39,-5.7294,153.8667,10,4.2,"167km SSE of Taron, Papua New Guinea",1482230619
2016,12,20,10:21:33,3.659,126.5941,39.8,5,"230km SSE of Sarangani, Philippines",1482229293
2016,12,20,09:27:21,-6.0923,153.6145,10,4.3,"190km SSE of Taron, Papua New Guinea",1482226041
2016,12,20,08:49:23,-10.1802,161.0013,19.4,5.3,"105km WNW of Kirakira, Solomon Islands",1482223763
2016,12,20,08:32:59,-5.5955,154.4391,137.6,4.2,"139km WNW of Arawa, Papua New Guinea",1482222779
2016,12,20,08:11:33,-10.1147,161.0202,36.5,5.2,"105km WNW of Kirakira, Solomon Islands",1482221493
2016,12,20,08:11:03,-4.5971,153.7098,89.9,4.7,"76km E of Taron, Papua New Guinea",1482221463
2016,12,20,07:14:41,-6.3894,130.6457,81.3,5.1,"187km NNW of Saumlaki, Indonesia",1482218081
2016,12,20,06:52:04,-5.7399,153.6057,10,4.6,"154km SSE of Taron, Papua New Guinea",1482216724
2016,12,20,06:14:41,-5.7973,153.5714,10,5.6,"158km SSE of Taron, Papua New Guinea",1482214481
2016,12,20,06:07:46,-5.7953,153.5194,10,4.7,"156km SSE of Taron, Papua New Guinea",1482214066
2016,12,20,05:56:45,-4.5214,153.7791,130.2,4.2,"83km E of Taron, Papua New Guinea",1482213405
2016,12,20,04:33:46,-6.7282,153.8746,10,5.1,"183km WSW of Panguna, Papua New Guinea",1482208426
2016,12,20,04:21:29,-10.175,161.2271,20,6.4,"81km WNW of Kirakira, Solomon Islands",1482207689
2016,12,20,04:20:33,-15.1581,167.5479,116.6,5,"54km ESE of Port-Olry, Vanuatu",1482207633
2016,12,20,03:19:58,-9.5048,155.9357,23.7,4.5,"184km SSW of Gizo, Solomon Islands",1482203998
2016,12,20,01:57:44,-4.6449,153.7411,109.9,4.8,"81km ESE of Taron, Papua New Guinea",1482199064
2016,12,20,01:49:56,7.5325,139.2325,15.2,4.7,"144km WSW of Sorol, Micronesia",1482198596
2016,12,20,00:53:41,-5.4811,153.0494,10,4.2,"112km S of Taron, Papua New Guinea",1482195221
2016,12,19,23:17:00,-5.5317,153.0392,10,4.9,"117km S of Taron, Papua New Guinea",1482189420
2016,12,19,21:13:09,-4.519,153.5943,111.9,4.4,"62km E of Taron, Papua New Guinea",1482181989
2016,12,19,20:44:40,10.204,125.8168,57,5.4,"30km E of Libjo, Philippines",1482180280
2016,12,19,19:45:46,-5.5579,153.4409,23.9,4.7,"128km SSE of Taron, Papua New Guinea",1482176746
2016,12,19,19:03:31,-5.8066,153.3997,15.6,5.1,"153km SSE of Taron, Papua New Guinea",1482174211
2016,12,19,17:20:57,-4.3433,153.4597,108.7,4.5,"49km ENE of Taron, Papua New Guinea",1482168057
2016,12,19,16:54:45,2.6743,127.1749,35,4.3,"139km NW of Tobelo, Indonesia",1482166485
2016,12,19,16:06:04,-5.5827,153.6498,10,4.6,"141km SSE of Taron, Papua New Guinea",1482163564
2016,12,19,15:26:59,-5.1383,154.198,102.2,4.3,"149km ESE of Taron, Papua New Guinea",1482161219
2016,12,19,15:25:46,-4.7294,153.7752,106.7,4.3,"87km ESE of Taron, Papua New Guinea",1482161146
2016,12,19,13:31:50,-5.517,153.6844,33.4,4.7,"136km SSE of Taron, Papua New Guinea",1482154310
2016,12,19,13:11:45,-0.7031,133.1518,31.4,4.4,"105km W of Manokwari, Indonesia",1482153105
2016,12,19,13:08:02,-5.4731,153.7157,27.6,4.6,"134km SE of Taron, Papua New Guinea",1482152882
2016,12,19,13:06:41,-6.4735,128.4116,268.8,4.3,"Banda Sea",1482152801
2016,12,19,12:47:32,-6.326,153.5228,10,4.5,"212km SSE of Taron, Papua New Guinea",1482151652
2016,12,19,12:32:44,-6.2641,153.8788,10,4.5,"177km W of Panguna, Papua New Guinea",1482150764
2016,12,19,11:44:48,-4.5263,153.6406,110.9,4.4,"67km E of Taron, Papua New Guinea",1482147888
2016,12,19,11:23:25,-5.6222,154.4436,114.2,4.3,"137km WNW of Arawa, Papua New Guinea",1482146605
2016,12,19,11:05:47,-5.6899,153.7171,69.3,5.1,"155km SSE of Taron, Papua New Guinea",1482145547
2016,12,19,10:59:37,-5.7493,153.7794,10,5.3,"164km SSE of Taron, Papua New Guinea",1482145177
2016,12,19,10:39:09,12.5723,143.6703,21.5,4.7,"132km SW of Merizo Village, Guam",1482143949
