Year,Month,Day,Time,Lat,Lon,Depth,Mag,Region,Timestamp
2020,12,26,18:52:34,-18.3118,168.5087,64.5,4.6,"66 km SSE of Port-Vila, Vanuatu",1609008754
2020,12,26,14:19:09,16.0246,92.9758,10,4.5,"205 km WSW of Pathein, Myanmar",1608992349
2020,12,26,13:42:55,-8.898,117.2235,48.1,4.2,"49 km SSW of Sumbawa Besar, Indonesia",1608990175
2020,12,26,12:25:59,-19.0968,167.5103,10,4.8,"172 km SSW of Port-Vila, Vanuatu",1608985559
2020,12,26,09:53:50,22.4689,142.8915,178.1,4.8,"Volcano Islands, Japan region",1608976430
2020,12,26,09:15:16,-0.2665,125.1326,57.7,4.9,"175 km S of Tondano, Indonesia",1608974116
2020,12,26,09:02:51,1.8953,127.0529,69.5,4.2,"108 km W of Tobelo, Indonesia",1608973371
2020,12,26,07:49:29,-10.843,166.3166,146,5.1,"58 km ESE of Lata, Solomon Islands",1608968969
2020,12,26,03:41:17,13.0154,122.1056,10,4.4,"27 km SSE of Yook, Philippines",1608954077
2020,12,26,02:01:45,2.3606,128.4525,229.1,4.1,"85 km NE of Tobelo, Indonesia",1608948105
2020,12,26,00:08:25,6.6326,126.0676,123,4.5,"2 km SSW of Sigaboy, Philippines",1608941305
2020,12,25,23:37:25,-18.9892,167.4585,10,4.7,"165 km SSW of Port-Vila, Vanuatu",1608939445
2020,12,25,23:09:11,-19.2232,167.6153,10,4.6,"178 km WNW of Isangel, Vanuatu",1608937751
2020,12,25,22:50:01,3.8182,127.0518,71.2,4.3,"248 km SE of Sarangani, Philippines",1608936601
2020,12,25,21:56:14,2.3413,128.0683,28.9,4.3,"68 km N of Tobelo, Indonesia",1608933374
2020,12,25,21:25:17,-18.9753,167.6088,10,4.4,"156 km SSW of Port-Vila, Vanuatu",1608931517
2020,12,25,21:11:55,-19.018,167.6465,10,4.3,"158 km SSW of Port-Vila, Vanuatu",1608930715
2020,12,25,21:06:22,-19.1523,167.5869,10,4.4,"174 km SSW of Port-Vila, Vanuatu",1608930382
2020,12,25,21:01:42,-18.9567,167.4529,10,4.4,"162 km SW of Port-Vila, Vanuatu",1608930102
2020,12,25,20:47:48,-18.7062,167.2402,10,5,"156 km SW of Port-Vila, Vanuatu",1608929268
2020,12,25,14:28:38,0.6531,126.3687,29.8,4.8,"114 km W of Ternate, Indonesia",1608906518
2020,12,25,13:24:47,13.7462,120.8312,121.3,4.7,"7 km NW of Bagalangit, Philippines",1608902687
2020,12,25,12:28:05,-18.9738,167.4788,10,4.6,"162 km SSW of Port-Vila, Vanuatu",1608899285
2020,12,25,11:40:11,-9.2016,119.7444,28.1,5,"73 km SSE of Komodo, Indonesia",1608896411
2020,12,25,10:04:37,13.2726,122.3008,23.2,5.5,"23 km W of Casay, Philippines",1608890677
2020,12,25,08:37:30,13.6829,120.2284,90,4.5,"4 km SSW of Looc, Philippines",1608885450
2020,12,25,03:35:49,-18.5,168.8265,127.4,4.7,"100 km SSE of Port-Vila, Vanuatu",1608867349
2020,12,25,02:00:33,5.0517,125.9067,100.6,5.1,"62 km SE of Sarangani, Philippines",1608861633
2020,12,25,01:06:50,13.6673,120.6024,127.4,4.1,"18 km S of Calatagan, Philippines",1608858410
2020,12,24,23:43:41,13.8196,120.6592,109,6.3,"3 km ESE of Calatagan, Philippines",1608853421
2020,12,24,23:17:39,-19.426,169.8259,266.8,4.1,"58 km ENE of Isangel, Vanuatu",1608851859
2020,12,24,22:32:54,-6.422,150.8586,10,4.8,"125 km SE of Kimbe, Papua New Guinea",1608849174
2020,12,24,22:24:12,-9.9207,158.0284,10,4.4,"186 km W of Malango, Solomon Islands",1608848652
2020,12,24,22:09:10,-9.0282,117.3729,104.1,4.4,"59 km S of Sumbawa Besar, Indonesia",1608847750
2020,12,24,22:03:59,5.2214,124.5049,56.6,4,"82 km SSW of Katubao, Philippines",1608847439
2020,12,24,22:01:56,-5.3339,147.3767,171.3,4.1,"145 km NNW of Finschhafen, Papua New Guinea",1608847316
2020,12,24,21:16:41,-9.4782,157.8492,10,5.3,"188 km SE of Gizo, Solomon Islands",1608844601
2020,12,24,18:12:29,-7.7554,127.2806,163,4.5,"90 km NNE of Lospalos, Timor Leste",1608833549
2020,12,24,15:29:38,-6.2063,130.3301,124.3,4.3,"275 km WSW of Tual, Indonesia",1608823778
2020,12,24,04:16:34,13.6142,120.7412,151.9,4.1,"14 km WSW of Tingloy, Philippines",1608783394
2020,12,24,01:34:07,-6.1361,149.877,35,4.5,"37 km ENE of Kandrian, Papua New Guinea",1608773647
2020,12,24,01:24:13,-0.1547,124.4378,32.5,5.2,"167 km SSW of Tomohon, Indonesia",1608773053
2020,12,23,22:27:52,-4.4769,101.0465,10,4.3,"154 km WSW of Bengkulu, Indonesia",1608762472
2020,12,23,22:19:53,-4.4368,101.0761,10,5.2,"149 km WSW of Bengkulu, Indonesia",1608761993
2020,12,23,19:43:53,-4.8417,132.498,10,4.4,"91 km NNW of Tual, Indonesia",1608752633
2020,12,23,18:11:47,6.2544,133.6362,11,6.1,"90 km SW of Angaur State, Palau",1608747107
2020,12,23,15:24:19,-19.0058,169.4826,261.3,4.4,"62 km NNE of Isangel, Vanuatu",1608737059
2020,12,23,09:48:30,2.6754,127.3389,50.6,4.3,"128 km NW of Tobelo, Indonesia",1608716910
2020,12,23,04:25:41,13.1398,144.0653,130.9,4,"66 km WSW of Merizo Village, Guam",1608697541
2020,12,22,21:48:36,5.2515,126.5869,68.5,4.2,"125 km E of Sarangani, Philippines",1608673716
2020,12,22,20:50:50,17.0737,147.8038,10,4.7,"Mariana Islands region",1608670250
2020,12,22,16:01:54,-11.7643,166.9147,158.7,4.3,"167 km SE of Lata, Solomon Islands",1608652914
2020,12,22,15:52:18,-14.784,167.8209,127.9,4.3,"85 km ENE of Port-Olry, Vanuatu",1608652338
2020,12,22,14:33:07,1.2128,126.453,55.7,4,"113 km WNW of Ternate, Indonesia",1608647587
2020,12,22,14:00:31,-4.5288,101.0519,10,4.5,"156 km WSW of Bengkulu, Indonesia",1608645631
2020,12,22,13:37:53,10.0821,126.0988,55,5,"9 km NE of Santa Monica, Philippines",1608644273
2020,12,22,11:54:32,-5.1004,145.25,60.9,4.2,"61 km WNW of Madang, Papua New Guinea",1608638072
2020,12,22,09:39:23,-0.656,125.1056,41.2,4.2,"217 km S of Tondano, Indonesia",1608629963
2020,12,22,05:03:02,-18.8486,169.3831,245.8,4.5,"77 km N of Isangel, Vanuatu",1608613382
2020,12,22,03:27:21,-9.5505,112.5698,35,4.1,"149 km S of Dampit, Indonesia",1608607641
2020,12,22,01:38:16,-7.4374,128.6311,161.3,4.1,"216 km NE of Lospalos, Timor Leste",1608601096
2020,12,22,01:33:32,-2.9402,128.432,10,4.4,"69 km NW of Amahai, Indonesia",1608600812
2020,12,22,01:19:58,5.2168,125.2675,53.3,4.9,"29 km SW of Sarangani, Philippines",1608599998
2020,12,22,00:09:37,-6.5905,129.8041,144.8,4.3,"Banda Sea",1608595777
2020,12,21,19:58:13,-8.4899,128.3037,10,4.2,"143 km E of Lospalos, Timor Leste",1608580693
2020,12,21,18:14:47,14.7724,121.6322,37.9,4.9,"1 km NNW of General Nakar, Philippines",1608574487
2020,12,21,12:33:56,-6.5301,130.5081,89.5,4.8,"267 km WSW of Tual, Indonesia",1608554036
2020,12,21,11:49:14,-3.4514,140.1451,49.8,4.6,"108 km SSW of Abepura, Indonesia",1608551354
2020,12,21,05:37:36,-6.936,155.8063,71,4.4,"77 km SSE of Panguna, Papua New Guinea",1608529056
2020,12,21,03:44:46,4.0523,124.7437,10,4,"169 km SSW of Sarangani, Philippines",1608522286
2020,12,21,03:37:57,-2.8783,128.0217,44.8,4.2,"Ceram Sea, Indonesia",1608521877
2020,12,20,22:13:50,-0.1889,123.0381,68.7,4.1,"80 km S of Gorontalo, Indonesia",1608502430
2020,12,20,21:51:14,-10.3522,161.3812,110.3,4,"60 km W of Kirakira, Solomon Islands",1608501074
2020,12,20,21:46:06,-14.4182,168.4949,10,4.3,"118 km ESE of Sola, Vanuatu",1608500766
2020,12,20,20:43:50,-19.2175,167.511,10,5.3,"184 km SSW of Port-Vila, Vanuatu",1608497030
2020,12,20,19:07:37,6.3279,127.1052,71.4,4.8,"102 km E of Pondaguitan, Philippines",1608491257
2020,12,20,18:57:42,11.7875,143.5648,10,4.4,"202 km SW of Merizo Village, Guam",1608490662
2020,12,20,16:20:41,18.9709,145.3958,178.8,4.4,"Pagan region, Northern Mariana Islands",1608481241
2020,12,20,15:53:57,-9.2936,112.1503,35,4.3,"130 km SSW of Sumberpucung, Indonesia",1608479637
2020,12,20,15:53:19,12.4873,143.4821,33.8,4.6,"154 km SW of Merizo Village, Guam",1608479599
2020,12,20,15:35:15,12.875,144.0051,102.5,4.2,"83 km WSW of Merizo Village, Guam",1608478515
2020,12,20,15:16:45,-9.2506,110.851,35,4.2,"153 km SSE of Pundong, Indonesia",1608477405
2020,12,20,13:12:58,-17.6358,169.1924,218.5,4.5,"93 km E of Port-Vila, Vanuatu",1608469978
2020,12,20,11:40:43,1.6334,126.8885,20.8,4.9,"108 km NNW of Ternate, Indonesia",1608464443
2020,12,20,06:25:57,-5.5694,130.9526,85.3,4.5,"199 km W of Tual, Indonesia",1608445557
2020,12,20,05:13:29,-6.8939,129.4729,154.7,4.6,"Banda Sea",1608441209
2020,12,19,20:58:26,-4.1988,142.3491,108.2,4.6,"52 km W of Ambunti, Papua New Guinea",1608411506
2020,12,19,20:40:54,10.8492,126.273,10,4.7,"49 km E of Sulangan, Philippines",1608410454
2020,12,19,19:49:46,-7.2254,128.5081,148.4,4,"219 km NE of Lospalos, Timor Leste",1608407386
2020,12,19,19:29:41,-6.8227,130.0538,155.9,4.2,"Banda Sea",1608406181
2020,12,19,13:42:36,20.9807,122.1143,190.5,4.3,"60 km NNE of Basco, Philippines",1608385356
2020,12,19,12:21:28,-7.4727,128.2399,135.6,4.4,"179 km NE of Lospalos, Timor Leste",1608380488
2020,12,19,06:22:47,22.0856,94.6654,112.5,4.1,"48 km W of Monywa, Myanmar",1608358967
2020,12,18,18:52:03,21.4751,119.6739,29.7,4.4,"125 km WSW of Hengchun, Taiwan",1608317523
2020,12,18,10:16:50,-6.2764,147.4207,34,5.2,"56 km WNW of Finschhafen, Papua New Guinea",1608286610
2020,12,18,07:58:36,-10.2395,117.2994,45.6,4.3,"193 km S of Sumbawa Besar, Indonesia",1608278316
2020,12,18,03:35:15,-6.7417,157.0285,10,4.3,"151 km N of Gizo, Solomon Islands",1608262515
2020,12,17,19:34:18,-19.8797,170.0072,35.8,4.3,"84 km ESE of Isangel, Vanuatu",1608233658
2020,12,17,18:04:55,13.9458,144.9428,119,4.9,"45 km N of Yigo Village, Guam",1608228295
2020,12,17,17:42:51,2.2955,126.0402,36.5,4.4,"Molucca Sea",1608226971
2020,12,17,16:26:06,-7.0609,129.2962,173.3,4,"Kepulauan Babar, Indonesia",1608222366
2020,12,17,15:36:21,-11.8893,166.8571,198.9,4.5,"173 km SE of Lata, Solomon Islands",1608219381
2020,12,17,12:38:54,5.1561,125.3649,55.7,4.9,"29 km SSW of Sarangani, Philippines",1608208734
2020,12,17,08:30:49,0.2977,125.0406,35,5.1,"112 km S of Tondano, Indonesia",1608193849
2020,12,17,05:27:30,-7.7096,155.0927,10,4.2,"160 km SSW of Panguna, Papua New Guinea",1608182850
2020,12,17,04:28:06,-6.7558,126.6528,421,4,"191 km N of Baukau, Timor Leste",1608179286
2020,12,17,04:13:22,-6.5543,130.2077,129.3,4.5,"299 km WSW of Tual, Indonesia",1608178402
2020,12,17,04:09:11,-8.0379,129.7394,10,4.4,"Kepulauan Babar, Indonesia",1608178151
2020,12,17,02:17:55,-3.6154,102.5672,10,4.3,"16 km SSE of Curup, Indonesia",1608171475
2020,12,17,01:45:57,-8.7421,106.1977,34.9,4.7,"197 km SSW of Pelabuhanratu, Indonesia",1608169557
2020,12,16,21:44:52,5.8773,126.8627,74.6,4.8,"92 km SE of Pondaguitan, Philippines",1608155092
2020,12,16,21:39:24,-9.1805,106.1741,10,4.2,"246 km S of Pelabuhanratu, Indonesia",1608154764
2020,12,16,20:51:27,5.1403,125.5124,62.7,4.5,"29 km S of Sarangani, Philippines",1608151887
2020,12,16,19:07:58,5.0436,125.2072,42.4,4.3,"48 km SW of Sarangani, Philippines",1608145678
2020,12,16,16:08:25,-6.3582,143.1577,7.5,5.2,"59 km WSW of Mendi, Papua New Guinea",1608134905
2020,12,16,15:50:36,-6.4897,128.7596,221.9,4.3,"297 km NE of Lospalos, Timor Leste",1608133836
2020,12,16,15:06:20,-2.7394,133.8493,39.7,4.4,"195 km WNW of Nabire, Indonesia",1608131180
2020,12,16,10:30:54,5.2422,125.3305,21,5.1,"23 km SW of Sarangani, Philippines",1608114654
2020,12,16,06:06:48,5.6191,124.8638,61,4.5,"28 km S of Lumatil, Philippines",1608098808
2020,12,16,04:15:00,-9.3194,113.9682,63.2,4.1,"104 km S of Gambiran Satu, Indonesia",1608092100
2020,12,16,04:10:25,-10.303,161.4534,59,4.4,"53 km WNW of Kirakira, Solomon Islands",1608091825
2020,12,16,00:16:33,5.025,125.2608,35,4.2,"47 km SSW of Sarangani, Philippines",1608077793
2020,12,16,00:00:07,13.1234,123.9382,10,4.5,"3 km WNW of Santo Niño, Philippines",1608076807
2020,12,15,23:21:57,5.1775,125.4248,14,6.1,"25 km S of Sarangani, Philippines",1608074517
2020,12,15,22:43:05,-15.6354,167.7782,120,5.1,"62 km NE of Norsup, Vanuatu",1608072185
2020,12,15,18:55:57,-6.0431,130.6573,118.3,4.2,"236 km W of Tual, Indonesia",1608058557
2020,12,15,18:31:58,0.861,99.9741,40.6,4.3,"96 km SE of Padangsidempuan, Indonesia",1608057118
2020,12,15,15:38:41,9.0674,126.1647,36.6,4.4,"3 km WSW of Tandag, Philippines",1608046721
2020,12,15,10:49:24,-6.9986,129.2578,155.9,4.2,"Banda Sea",1608029364
2020,12,15,09:55:46,-6.5133,102.3615,34.9,4.7,"292 km SSW of Pagar Alam, Indonesia",1608026146
2020,12,15,07:07:43,-12.2165,166.7227,114,4.8,"193 km SSE of Lata, Solomon Islands",1608016063
2020,12,15,04:32:39,-6.088,153.6075,10,4.3,"209 km W of Panguna, Papua New Guinea",1608006759
2020,12,15,02:30:34,4.4114,127.0577,35,4.3,"208 km ESE of Sarangani, Philippines",1607999434
2020,12,14,21:46:39,3.2161,126.6872,47,4.2,"220 km NW of Tobelo, Indonesia",1607982399
2020,12,14,19:49:06,-8.3333,131.5839,10,4.4,"Pulau Pulau Tanimbar, Indonesia",1607975346
2020,12,14,19:13:12,-5.5323,152.5939,10,4.9,"136 km SSE of Kokopo, Papua New Guinea",1607973192
2020,12,14,18:24:10,-5.1633,101.9387,27.7,4.6,"155 km SSW of Bengkulu, Indonesia",1607970250
2020,12,14,17:14:04,4.2745,125.9822,127.9,4.6,"137 km SSE of Sarangani, Philippines",1607966044
2020,12,14,15:39:29,-10.8905,113.2626,10,4.5,"288 km S of Kencong, Indonesia",1607960369
2020,12,14,14:02:43,4.4477,96.3535,6.2,4.9,"41 km NE of Meulaboh, Indonesia",1607954563
2020,12,14,07:30:18,-18.8622,169.0289,199.3,4.6,"79 km NNW of Isangel, Vanuatu",1607931018
2020,12,13,22:56:25,-4.0084,153.1712,10,4.3,"106 km ENE of Kokopo, Papua New Guinea",1607900185
2020,12,13,22:43:22,21.7244,142.9922,294.3,4.4,"Mariana Islands region",1607899402
2020,12,13,22:05:58,-4.1941,153.1187,10,5.2,"95 km E of Kokopo, Papua New Guinea",1607897158
2020,12,13,14:23:06,18.502,145.7,201.9,4.5,"Pagan region, Northern Mariana Islands",1607869386
2020,12,13,10:18:35,-6.4694,146.6129,111.5,4.4,"50 km WNW of Lae, Papua New Guinea",1607854715
2020,12,13,08:39:50,-9.7463,109.6876,10,5.2,"209 km SSW of Bambanglipuro, Indonesia",1607848790
2020,12,13,06:53:32,16.6198,120.3353,81.7,4.8,"2 km ENE of San Fernando, Philippines",1607842412
2020,12,13,04:06:31,-0.4041,132.3488,10,4,"132 km ENE of Sorong, Indonesia",1607832391
2020,12,12,21:53:43,-5.3864,153.3921,7.8,4,"169 km SE of Kokopo, Papua New Guinea",1607810023
2020,12,12,21:00:06,12.7362,144.6659,35,4.5,"58 km S of Merizo Village, Guam",1607806806
2020,12,12,20:04:03,18.5145,120.5332,42.8,4.3,"6 km NW of Davila, Philippines",1607803443
2020,12,12,19:50:52,-3.7231,152.515,10,4.6,"65 km NE of Rabaul, Papua New Guinea",1607802652
2020,12,12,18:58:52,-6.7412,129.1545,199.9,4.2,"Banda Sea",1607799532
2020,12,12,17:48:02,-3.7925,151.8513,10,5.1,"56 km NW of Rabaul, Papua New Guinea",1607795282
2020,12,12,17:10:04,-6.6485,131.036,76.9,4.9,"220 km WSW of Tual, Indonesia",1607793004
2020,12,12,15:55:22,-8.9999,123.4945,95.1,5.3,"72 km NNW of Naisano Dua, Indonesia",1607788522
2020,12,12,14:32:27,0.7143,126.0394,97.6,4.6,"141 km ESE of Tondano, Indonesia",1607783547
2020,12,12,12:50:56,-18.8233,169.0161,137.2,4.6,"84 km NNW of Isangel, Vanuatu",1607777456
2020,12,12,12:38:28,-7.883,116.9204,278.6,4.6,"73 km NNE of Labuan Lombok, Indonesia",1607776708
2020,12,12,11:36:28,-6.6335,129.6832,209.8,4.2,"Banda Sea",1607772988
2020,12,12,11:07:40,-7.4822,128.2987,146.1,4.3,"183 km NE of Lospalos, Timor Leste",1607771260
2020,12,12,04:35:31,-16.2025,168.1137,181.2,4.3,"75 km E of Lakatoro, Vanuatu",1607747731
2020,12,11,09:17:36,1.1192,100.0588,204.1,4,"92 km ESE of Padangsidempuan, Indonesia",1607678256
2020,12,11,08:38:24,1.6135,126.4611,10,4.5,"137 km NW of Ternate, Indonesia",1607675904
2020,12,11,04:10:11,13.8417,120.7331,138,4.5,"3 km E of Hukay, Philippines",1607659811
2020,12,11,01:31:19,-7.0602,155.7537,70.6,4.9,"87 km SSE of Panguna, Papua New Guinea",1607650279
2020,12,10,23:56:01,-4.0976,129.0251,134.5,4.1,"84 km S of Amahai, Indonesia",1607644561
2020,12,10,18:56:40,-3.6083,144.2838,10,4.4,"55 km NNE of Angoram, Papua New Guinea",1607626600
2020,12,10,18:40:26,5.6963,124.1113,505.3,4.3,"54 km SSW of Malisbeng, Philippines",1607625626
2020,12,10,15:04:49,1.5799,126.2457,26.3,5,"141 km E of Laikit, Laikit II (Dimembe), Indonesia",1607612689
2020,12,10,14:12:14,16.9977,146.6152,47.6,4.1,"Anatahan region, Northern Mariana Islands",1607609534
2020,12,10,14:07:18,2.2009,126.1873,85.7,4.6,"156 km ENE of Laikit, Laikit II (Dimembe), Indonesia",1607609238
2020,12,10,03:18:29,-2.4767,139.1268,31.7,4,"167 km W of Abepura, Indonesia",1607570309
2020,12,09,20:29:04,2.3298,126.3355,6.6,4.2,"177 km ENE of Laikit, Laikit II (Dimembe), Indonesia",1607545744
2020,12,09,20:09:08,-3.7223,151.925,10,4.7,"59 km NNW of Rabaul, Papua New Guinea",1607544548
2020,12,09,19:03:43,0.234,126.1185,49.6,4.4,"153 km WSW of Ternate, Indonesia",1607540623
2020,12,09,09:37:44,-10.3662,118.9228,35,4,"166 km WSW of Waingapu, Indonesia",1607506664
2020,12,09,08:17:09,7.681,94.058,58.6,4.5,"242 km NW of Sabang, Indonesia",1607501829
2020,12,09,06:36:22,-2.7458,134.8539,26.9,4.3,"98 km NW of Nabire, Indonesia",1607495782
2020,12,09,05:50:59,12.405,144.0423,10,4.6,"117 km SW of Merizo Village, Guam",1607493059
2020,12,09,04:49:37,-2.4012,151.7717,10,4.4,"110 km E of Kavieng, Papua New Guinea",1607489377
2020,12,09,04:41:22,-3.3898,103.6835,307,4.2,"46 km NNE of Lahat, Indonesia",1607488882
2020,12,09,02:11:24,-18.8974,168.4822,32.7,4.4,"110 km NW of Isangel, Vanuatu",1607479884
2020,12,09,01:53:38,0.345,126.2315,52.2,4.5,"137 km WSW of Ternate, Indonesia",1607478818
2020,12,09,01:33:02,22.5709,144.5162,10,4.2,"Volcano Islands, Japan region",1607477582
2020,12,08,17:55:06,-6.3502,143.0536,43.3,4.7,"57 km SSE of Tari, Papua New Guinea",1607450106
2020,12,08,17:07:27,13.821,145.4502,102,4.4,"68 km ENE of Yigo Village, Guam",1607447247
2020,12,08,14:54:07,21.0052,145.8486,37.2,4.5,"Mariana Islands region",1607439247
2020,12,08,14:10:53,-8.5853,127.5203,10,4.3,"57 km E of Lospalos, Timor Leste",1607436653
2020,12,08,13:30:38,21.8973,143.3093,208.9,4.4,"Mariana Islands region",1607434238
2020,12,08,13:11:52,-6.575,155.1222,41.4,4.5,"49 km SW of Panguna, Papua New Guinea",1607433112
2020,12,08,05:14:35,22.1912,94.38,91,5.1,"78 km W of Monywa, Myanmar",1607404475
2020,12,08,03:55:04,-4.8122,152.7299,50,4.4,"72 km SE of Kokopo, Papua New Guinea",1607399704
2020,12,08,03:02:45,22.6243,144.7909,10,4.5,"Volcano Islands, Japan region",1607396565
2020,12,08,02:29:23,-8.9951,127.2603,88.7,4.2,"59 km SSE of Lospalos, Timor Leste",1607394563
2020,12,08,02:21:30,-8.7956,127.3842,10,4.6,"52 km SE of Lospalos, Timor Leste",1607394090
2020,12,08,01:09:56,22.667,144.7982,34.9,4.3,"Volcano Islands, Japan region",1607389796
2020,12,08,00:54:03,22.6521,144.7033,10,5,"Volcano Islands, Japan region",1607388843
2020,12,08,00:47:22,22.5218,144.7525,10,5.3,"Volcano Islands, Japan region",1607388442
2020,12,07,23:35:32,16.9069,146.9667,35,4.6,"228 km NE of Saipan, Northern Mariana Islands",1607384132
