Year,Month,Day,Time,Lat,Lon,Depth,Mag,Region,Timestamp
2019,12,28,11:10:29,3.01,128.6294,181.1,4.1,"157km NNE of Tobelo, Indonesia",1577531429
2019,12,28,08:49:01,0.6167,92.7074,10,4.7,"Off the west coast of northern Sumatra",1577522941
2019,12,28,08:38:13,5.4065,127.1434,75.1,4.7,"150km SE of Pondaguitan, Philippines",1577522293
2019,12,28,07:23:36,-6.194,130.2875,148.6,4.6,"225km NNW of Saumlaki, Indonesia",1577517816
2019,12,28,05:58:05,-15.6394,167.7588,97,4.6,"62km NE of Norsup, Vanuatu",1577512685
2019,12,28,01:59:38,5.2338,126.01,94.1,4.8,"63km ESE of Sarangani, Philippines",1577498378
2019,12,27,18:27:36,-15.2399,167.9818,118.2,4.4,"93km ENE of Luganville, Vanuatu",1577471256
2019,12,27,10:53:16,18.4781,145.1717,481.7,4.3,"61km WSW of Agrihan, Northern Mariana Islands",1577443996
2019,12,27,10:27:28,4.565,127.7286,107.9,4.3,"262km SE of Pondaguitan, Philippines",1577442448
2019,12,27,08:34:00,2.901,127.2744,70.1,4.4,"153km NNW of Tobelo, Indonesia",1577435640
2019,12,27,08:23:37,-5.497,146.7725,216.4,4.2,"112km ESE of Madang, Papua New Guinea",1577435017
2019,12,27,07:23:03,-19.9489,172.2229,10,4.4,"271km N of Ile Hunter, New Caledonia",1577431383
2019,12,27,03:21:19,3.3774,126.5889,61.4,4.3,"241km NW of Tobelo, Indonesia",1577416879
2019,12,26,21:24:56,14.4214,123.7816,46.2,4.5,"59km NW of Pandan, Philippines",1577395496
2019,12,26,16:59:49,-3.3172,130.7627,10,4.4,"205km E of Amahai, Indonesia",1577379589
2019,12,26,12:19:51,11.1744,122.6768,30.4,4.9,"2km E of Aglalana, Philippines",1577362791
2019,12,26,09:41:35,-2.0879,100.618,64.7,4.5,"81km S of Painan, Indonesia",1577353295
2019,12,26,09:24:33,-5.4782,150.9196,106.5,5.3,"86km E of Kimbe, Papua New Guinea",1577352273
2019,12,26,07:22:11,-7.7539,106.8581,61.5,4.7,"36km S of Sinarharapan, Indonesia",1577344931
2019,12,26,06:43:41,-21.5933,172.9444,10,4.5,"128km NE of Ile Hunter, New Caledonia",1577342621
2019,12,26,06:05:23,-9.9273,152.515,10,4,"99km SSW of Kulumadau, Papua New Guinea",1577340323
2019,12,26,05:57:16,-21.8566,173.9054,10,4.3,"71km W of Ceva-i-Ra, Fiji",1577339836
2019,12,26,04:59:09,-6.9834,125.6556,514.8,4.4,"174km N of Dili, East Timor",1577336349
2019,12,26,02:21:28,-21.9783,173.2233,10,5.4,"129km ENE of Ile Hunter, New Caledonia",1577326888
2019,12,26,02:16:56,-21.9582,173.644,10,5.1,"99km WSW of Ceva-i-Ra, Fiji",1577326616
2019,12,26,02:11:40,-21.9358,173.481,10,4.4,"115km W of Ceva-i-Ra, Fiji",1577326300
2019,12,26,02:06:37,-22.2836,173.3047,10,5.1,"129km E of Ile Hunter, New Caledonia",1577325997
2019,12,26,02:03:34,-21.5058,173.1618,10,4.4,"149km W of Ceva-i-Ra, Fiji",1577325814
2019,12,26,01:17:20,-22.0498,173.1399,10,4.7,"118km ENE of Ile Hunter, New Caledonia",1577323040
2019,12,26,01:04:48,10.053,125.9782,58.2,4.2,"7km WNW of Santa Monica, Philippines",1577322288
2019,12,25,23:28:39,-21.8102,173.4838,10,4.3,"113km W of Ceva-i-Ra, Fiji",1577316519
2019,12,25,21:33:05,-22.0043,173.6194,10,4.8,"103km WSW of Ceva-i-Ra, Fiji",1577309585
2019,12,25,21:26:11,-22.1467,173.4762,10,4.4,"122km WSW of Ceva-i-Ra, Fiji",1577309171
2019,12,25,20:45:09,5.4456,126.1237,99.6,4.2,"73km E of Sarangani, Philippines",1577306709
2019,12,25,18:48:15,-21.0848,173.2742,10,4.3,"154km WNW of Ceva-i-Ra, Fiji",1577299695
2019,12,25,18:34:07,-22.2115,172.4826,10,4.8,"49km ENE of Ile Hunter, New Caledonia",1577298847
2019,12,25,18:05:29,-22.1241,173.3129,10,4.9,"133km ENE of Ile Hunter, New Caledonia",1577297129
2019,12,25,18:02:13,-22.1304,173.5967,10,4.2,"110km WSW of Ceva-i-Ra, Fiji",1577296933
2019,12,25,17:35:12,-21.9593,173.6025,10,4.4,"103km WSW of Ceva-i-Ra, Fiji",1577295312
2019,12,25,16:56:19,4.0247,126.7843,10,5.1,"211km SE of Sarangani, Philippines",1577292979
2019,12,25,16:43:28,-22.0604,173.6143,10,4.6,"105km WSW of Ceva-i-Ra, Fiji",1577292208
2019,12,25,16:39:33,-22.0332,173.4279,10,4.5,"123km WSW of Ceva-i-Ra, Fiji",1577291973
2019,12,25,15:35:21,-22.5003,173.6469,10,4.5,"127km SW of Ceva-i-Ra, Fiji",1577288121
2019,12,25,15:06:45,-21.9503,173.7008,10,4.6,"93km WSW of Ceva-i-Ra, Fiji",1577286405
2019,12,25,14:58:10,-22.0853,173.4511,10,4.7,"122km WSW of Ceva-i-Ra, Fiji",1577285890
2019,12,25,14:15:07,-22.0618,173.3496,10,4.9,"132km WSW of Ceva-i-Ra, Fiji",1577283307
2019,12,25,14:05:35,-16.1045,168.1742,165.9,4.4,"81km E of Lakatoro, Vanuatu",1577282735
2019,12,25,12:26:01,-7.3147,143.9722,20.3,4.6,"114km S of Ialibu, Papua New Guinea",1577276761
2019,12,25,12:23:13,-22.1087,173.6329,10,5.4,"105km WSW of Ceva-i-Ra, Fiji",1577276593
2019,12,25,12:05:55,-21.9334,173.3514,10,4.6,"128km W of Ceva-i-Ra, Fiji",1577275555
2019,12,25,11:28:13,14.2387,146.9954,10,4.4,"168km ESE of JP Tinian Town pre-WW2, Northern Mariana Islands",1577273293
2019,12,25,10:50:43,-22.0264,173.6304,10,4.6,"103km WSW of Ceva-i-Ra, Fiji",1577271043
2019,12,25,10:19:22,-21.7445,173.4668,10,4.5,"115km W of Ceva-i-Ra, Fiji",1577269162
2019,12,25,10:11:41,-21.9781,173.609,9.8,5,"103km WSW of Ceva-i-Ra, Fiji",1577268701
2019,12,25,09:30:24,-22.3321,173.3689,10,4.5,"136km E of Ile Hunter, New Caledonia",1577266224
2019,12,25,09:20:05,-21.8108,173.1589,10,4.5,"131km ENE of Ile Hunter, New Caledonia",1577265605
2019,12,25,08:26:31,-21.7243,173.4044,10,4.4,"121km W of Ceva-i-Ra, Fiji",1577262391
2019,12,25,08:13:22,-22.1254,173.5993,10,4.5,"109km WSW of Ceva-i-Ra, Fiji",1577261602
2019,12,25,08:02:29,-22.031,173.539,10,4.4,"112km WSW of Ceva-i-Ra, Fiji",1577260949
2019,12,25,06:55:05,-21.7163,173.3279,10,4.8,"129km W of Ceva-i-Ra, Fiji",1577256905
2019,12,25,06:53:20,-22.2164,173.6594,10,4.7,"108km WSW of Ceva-i-Ra, Fiji",1577256800
2019,12,25,06:11:54,16.3698,145.8448,526.3,4.1,"19km E of Anatahan, Northern Mariana Islands",1577254314
2019,12,25,04:20:32,-22.066,173.4708,10,4.6,"120km WSW of Ceva-i-Ra, Fiji",1577247632
2019,12,25,04:05:32,-22.3147,173.3715,10,4.4,"136km E of Ile Hunter, New Caledonia",1577246732
2019,12,25,04:04:01,-22.0348,173.9591,10,4.5,"71km WSW of Ceva-i-Ra, Fiji",1577246641
2019,12,25,03:45:46,-21.9807,173.4975,10,5.1,"115km WSW of Ceva-i-Ra, Fiji",1577245546
2019,12,25,02:51:24,13.8993,144.5628,148.4,4.1,"50km NNW of Asan-Maina Village, Guam",1577242284
2019,12,25,02:32:59,-8.8707,124.168,83.3,4.4,"72km NNW of Kefamenanu, Indonesia",1577241179
2019,12,25,00:56:45,-1.5272,120.1421,10,4.6,"58km WSW of Kasiguncu, Indonesia",1577235405
2019,12,24,20:43:01,15.05,147.2507,10,4.5,"161km E of Saipan, Northern Mariana Islands",1577220181
2019,12,24,18:54:18,-9.1226,124.1917,112.8,4,"47km NW of Kefamenanu, Indonesia",1577213658
2019,12,24,18:37:50,11.6544,142.7392,10,5,"275km SW of Merizo Village, Guam",1577212670
2019,12,24,16:52:14,-21.8761,173.5079,10,4.4,"112km W of Ceva-i-Ra, Fiji",1577206334
2019,12,24,16:35:58,-5.6122,154.802,106.5,4.1,"105km NW of Arawa, Papua New Guinea",1577205358
2019,12,24,08:07:51,13.4851,120.7224,71,4.1,"3km NW of Wawa, Philippines",1577174871
2019,12,24,05:52:56,7.0773,92.4071,10,5.1,"140km SW of Mohean, India",1577166776
2019,12,23,21:19:42,-7.3571,129.9159,47.2,4.6,"167km WNW of Saumlaki, Indonesia",1577135982
2019,12,23,21:00:49,-5.5376,153.4186,10,4.2,"125km SSE of Taron, Papua New Guinea",1577134849
2019,12,23,15:54:04,-14.438,165.5924,10,4.3,"170km WNW of Port-Olry, Vanuatu",1577116444
2019,12,23,15:36:16,0.0683,123.0159,160.2,4.2,"41km SSW of Bilungala, Indonesia",1577115376
2019,12,23,15:13:09,-9.5081,157.635,10,4.3,"178km SSE of Gizo, Solomon Islands",1577113989
2019,12,23,12:39:56,-6.3025,142.7118,10,5,"104km W of Mendi, Papua New Guinea",1577104796
2019,12,23,12:32:45,-7.3163,120.0382,570.2,4.3,"112km NNW of Nggilat, Indonesia",1577104365
2019,12,23,10:19:52,-10.6452,166.0012,142.7,4.5,"20km ENE of Lata, Solomon Islands",1577096392
2019,12,23,08:49:46,1.5231,126.4329,35,4.2,"132km NW of Kota Ternate, Indonesia",1577090986
2019,12,23,06:33:40,11.5267,141.7335,41.9,5.8,"235km NE of Fais, Micronesia",1577082820
2019,12,23,06:24:43,2.2143,126.7186,35,4.2,"153km WNW of Tobelo, Indonesia",1577082283
2019,12,23,05:38:35,6.5278,125.2632,10,4,"9km SSE of Kiblawan, Philippines",1577079515
2019,12,23,05:02:29,-3.548,150.0866,10,4.3,"133km SW of Kavieng, Papua New Guinea",1577077349
2019,12,23,01:42:21,-7.051,129.2534,161.1,4.1,"248km WNW of Saumlaki, Indonesia",1577065341
2019,12,23,01:06:46,-10.5827,165.626,103.3,4.5,"27km WNW of Lata, Solomon Islands",1577063206
2019,12,22,21:30:18,18.796,145.6509,220.8,4.8,"3km NNW of Agrihan, Northern Mariana Islands",1577050218
2019,12,22,19:12:39,0.9618,97.0388,10,4.4,"183km SSE of Sinabang, Indonesia",1577041959
2019,12,22,18:29:03,-7.0425,129.8157,142.1,4.1,"193km WNW of Saumlaki, Indonesia",1577039343
2019,12,22,18:19:19,-4.2173,102.1178,73.4,4.2,"48km SSW of Bengkulu, Indonesia",1577038759
2019,12,22,15:15:42,-7.8071,127.8236,63.9,4.4,"261km ENE of Dili, East Timor",1577027742
2019,12,22,12:28:17,-6.2974,103.7581,35,4.5,"111km SSW of Biha, Indonesia",1577017697
2019,12,22,11:23:44,18.8191,145.3655,177.1,4.2,"32km W of Agrihan, Northern Mariana Islands",1577013824
2019,12,22,07:39:37,6.6176,125.1645,10,4.7,"7km W of Kiblawan, Philippines",1577000377
2019,12,22,06:42:01,-6.4358,103.816,35,4.2,"124km S of Biha, Indonesia",1576996921
2019,12,22,03:23:13,6.617,125.198,10,4.8,"4km W of Kiblawan, Philippines",1576984993
2019,12,21,21:26:52,6.5285,125.2771,13,4.9,"10km SW of Sulop, Philippines",1576963612
2019,12,21,19:04:38,-6.0719,147.287,65.6,4.5,"79km NNE of Lae, Papua New Guinea",1576955078
2019,12,21,12:42:50,-10.7226,162.1078,71.3,4.3,"36km SE of Kirakira, Solomon Islands",1576932170
2019,12,21,11:25:28,-5.1045,134.0165,10,4.5,"76km NNW of Dobo, Indonesia",1576927528
2019,12,21,11:16:00,-3.0813,150.2596,10,4.5,"81km SW of Kavieng, Papua New Guinea",1576926960
2019,12,21,10:53:55,-3.3646,146.3027,10,4.2,"183km SW of Lorengau, Papua New Guinea",1576925635
2019,12,21,10:44:01,6.6246,125.2606,10,4.6,"2km ENE of Kiblawan, Philippines",1576925041
2019,12,21,10:29:48,9.0481,127.0676,10,4.6,"85km ENE of Aras-asan, Philippines",1576924188
2019,12,21,08:14:42,-3.4013,146.3353,10,4.6,"184km SW of Lorengau, Papua New Guinea",1576916082
2019,12,21,06:17:57,-3.2336,139.626,44.8,4.7,"125km WSW of Abepura, Indonesia",1576909077
2019,12,21,05:10:13,-3.2776,146.2264,10,4.6,"180km SW of Lorengau, Papua New Guinea",1576905013
2019,12,21,04:59:20,6.5754,125.1566,10,4.3,"9km WSW of Kiblawan, Philippines",1576904360
2019,12,21,04:51:05,6.6133,125.1602,10,4.4,"8km W of Kiblawan, Philippines",1576903865
2019,12,21,04:30:38,-4.1478,152.8866,36.7,4.5,"38km NNW of Taron, Papua New Guinea",1576902638
2019,12,21,02:07:40,-3.6044,149.7323,10,4.9,"164km SW of Kavieng, Papua New Guinea",1576894060
2019,12,20,22:35:15,-3.6858,149.8071,10,4.8,"164km SW of Kavieng, Papua New Guinea",1576881315
2019,12,20,16:55:47,6.7134,125.2022,10,4.8,"6km SSE of Magsaysay, Philippines",1576860947
2019,12,20,15:45:49,6.6378,125.2282,10,4.5,"2km NNW of Kiblawan, Philippines",1576856749
2019,12,20,14:34:05,-2.7388,122.3616,10,4.3,"128km NNE of Unaaha, Indonesia",1576852445
2019,12,20,14:29:10,-12.1704,136.124,10,4.1,"70km W of Nhulunbuy, Australia",1576852150
2019,12,20,13:32:48,4.605,126.5873,75.1,4.4,"152km SE of Sarangani, Philippines",1576848768
2019,12,20,12:11:07,6.6162,125.1881,10,4.4,"5km W of Kiblawan, Philippines",1576843867
2019,12,20,11:10:44,-3.5122,150.0602,10,4.1,"132km SW of Kavieng, Papua New Guinea",1576840244
2019,12,20,09:35:25,-7.626,127.4458,175.6,4.6,"230km ENE of Dili, East Timor",1576834525
2019,12,20,03:45:52,6.5959,125.2731,10,4.6,"4km ESE of Kiblawan, Philippines",1576813552
2019,12,19,20:13:03,18.6549,145.5099,177.5,4.5,"20km SW of Agrihan, Northern Mariana Islands",1576786383
2019,12,19,19:01:53,5.1655,94.4046,51,4.6,"110km WSW of Banda Aceh, Indonesia",1576782113
2019,12,19,18:09:41,18.5678,145.6982,198.2,4,"22km S of Agrihan, Northern Mariana Islands",1576778981
2019,12,19,15:46:44,4.1119,127.9007,35.8,4.3,"263km N of Tobelo, Indonesia",1576770404
2019,12,19,14:27:38,-6.3476,130.6125,110.9,4,"193km NNW of Saumlaki, Indonesia",1576765658
2019,12,19,12:41:29,8.8172,122.3632,33,4.4,"70km WSW of Bonawon, Philippines",1576759289
2019,12,19,12:23:34,-7.3971,128.8235,141.9,4.5,"281km WNW of Saumlaki, Indonesia",1576758214
2019,12,19,11:55:32,18.5797,145.6077,186,5.6,"21km SSW of Agrihan, Northern Mariana Islands",1576756532
2019,12,19,10:36:39,-10.9126,164.5016,72.3,4.2,"147km W of Lata, Solomon Islands",1576751799
2019,12,19,10:11:51,6.6306,125.2513,10,4.6,"2km NE of Kiblawan, Philippines",1576750311
2019,12,19,10:01:57,-3.5211,145.0092,72.8,4.1,"120km ENE of Angoram, Papua New Guinea",1576749717
2019,12,19,07:10:58,6.5886,125.2539,10,4.4,"3km SE of Kiblawan, Philippines",1576739458
2019,12,19,05:56:26,6.6081,125.209,10,4.5,"3km WSW of Kiblawan, Philippines",1576734986
2019,12,19,05:34:17,-8.5345,158.6664,111.5,4.1,"67km SW of Dadali, Solomon Islands",1576733657
2019,12,18,22:11:05,-5.3793,152.119,61.8,5,"114km S of Kokopo, Papua New Guinea",1576707065
2019,12,18,20:32:24,-7.3328,120.2184,569.1,4.3,"106km NNW of Congkar, Indonesia",1576701144
2019,12,18,18:48:50,3.9872,123.5721,512.4,4.2,"249km SSW of Maitum, Philippines",1576694930
2019,12,18,18:45:22,-2.1054,139.2372,35.9,4.4,"160km WNW of Abepura, Indonesia",1576694722
2019,12,18,17:02:24,-5.9793,147.1509,83,4.5,"84km NNE of Lae, Papua New Guinea",1576688544
2019,12,18,16:46:02,5.6741,126.3301,82.3,4.4,"77km SSE of Pondaguitan, Philippines",1576687562
2019,12,18,15:43:29,-2.2276,99.3207,10,4.4,"70km S of Muara Siberut, Indonesia",1576683809
2019,12,18,14:18:29,6.5748,125.2228,10,4.5,"4km SSW of Kiblawan, Philippines",1576678709
2019,12,18,11:42:43,-0.9076,121.44,10,3.7,"93km NE of Poso, Indonesia",1576669363
2019,12,18,09:08:25,11.0794,126.0004,35,4.3,"24km NE of Sulangan, Philippines",1576660105
2019,12,18,08:41:52,6.6234,125.2897,15.8,4.2,"3km S of Malinao, Philippines",1576658512
2019,12,18,05:32:55,6.4844,125.5175,10,4.3,"3km WSW of Buhangin, Philippines",1576647175
2019,12,18,04:46:12,-22.8202,171.2816,10,4.4,"91km WSW of Ile Hunter, New Caledonia",1576644372
2019,12,18,04:01:20,1.7417,127.2713,108.8,4.6,"82km W of Tobelo, Indonesia",1576641680
2019,12,18,02:58:16,9.5362,126.5871,36.2,4.5,"51km ENE of Cortes, Philippines",1576637896
2019,12,18,00:22:33,6.7104,125.1864,10,5,"6km S of Magsaysay, Philippines",1576628553
2019,12,17,21:56:17,6.5523,125.1831,10,4.4,"9km SW of Kiblawan, Philippines",1576619777
2019,12,17,20:23:01,-22.4813,170.4465,10,4.8,"165km W of Ile Hunter, New Caledonia",1576614181
2019,12,17,20:18:05,6.4554,125.527,14.3,5.4,"2km WSW of Pangian, Philippines",1576613885
2019,12,17,19:16:17,-5.7305,152.1784,10,4.1,"152km S of Kokopo, Papua New Guinea",1576610177
2019,12,17,16:44:51,19.2137,147.0149,10,4.4,"150km ENE of Agrihan, Northern Mariana Islands",1576601091
2019,12,17,16:30:33,6.6195,125.2188,10,4.4,"2km WNW of Kiblawan, Philippines",1576600233
2019,12,17,15:52:13,-2.8469,100.9598,35,4.4,"96km SSW of Sungaipenuh, Indonesia",1576597933
2019,12,17,15:49:51,-14.5511,167.4479,112.2,4.4,"69km NE of Port-Olry, Vanuatu",1576597791
2019,12,17,15:05:14,6.5899,125.2234,15.2,4.4,"3km SSW of Kiblawan, Philippines",1576595114
2019,12,17,13:37:41,-6.4163,149.4948,35,4.1,"22km SSW of Kandrian, Papua New Guinea",1576589861
2019,12,17,10:08:50,6.8619,125.4798,10,4.1,"3km ESE of Coronon, Philippines",1576577330
2019,12,17,06:53:31,-6.2804,130.1323,147.3,4.2,"226km NW of Saumlaki, Indonesia",1576565611
2019,12,17,06:45:14,18.8475,147.0983,10,5,"151km E of Agrihan, Northern Mariana Islands",1576565114
2019,12,17,06:07:17,6.6151,125.1607,10,5,"8km W of Kiblawan, Philippines",1576562837
2019,12,17,06:00:53,6.5371,125.2602,10,4.5,"8km SSE of Kiblawan, Philippines",1576562453
2019,12,17,04:55:30,6.3989,125.4421,10,4.4,"11km SSW of Pung-Pang, Philippines",1576558530
2019,12,17,02:11:30,2.0073,98.9854,127.4,4.3,"37km NE of Sibolga, Indonesia",1576548690
2019,12,16,22:47:45,5.6544,126.7764,74.8,4.2,"102km SE of Pondaguitan, Philippines",1576536465
2019,12,16,22:15:21,-14.4176,167.4781,198.5,4.5,"59km S of Sola, Vanuatu",1576534521
2019,12,16,19:54:26,6.5904,125.2253,10,4.4,"2km SSW of Kiblawan, Philippines",1576526066
2019,12,16,18:57:46,1.6408,126.429,41.8,4.7,"140km NW of Kota Ternate, Indonesia",1576522666
2019,12,16,18:31:42,2.9581,127.4476,64.7,4.2,"149km NNW of Tobelo, Indonesia",1576521102
2019,12,16,17:25:53,1.6238,126.4423,46.6,4.3,"138km NW of Kota Ternate, Indonesia",1576517153
2019,12,16,16:46:47,-8.4384,158.9771,70.9,5.4,"43km S of Dadali, Solomon Islands",1576514807
2019,12,16,16:31:58,6.6096,125.309,11.3,4.4,"4km WNW of Sulop, Philippines",1576513918
2019,12,16,16:21:53,6.5244,125.309,10,5,"9km SSW of Sulop, Philippines",1576513313
2019,12,16,14:49:16,-2.9702,100.9448,40.3,5.6,"109km SSW of Sungaipenuh, Indonesia",1576507756
2019,12,16,13:52:21,-5.9742,129.9961,205.4,4.6,"262km NNW of Saumlaki, Indonesia",1576504341
2019,12,16,13:48:00,6.675,125.151,10,4.5,"10km SSW of Magsaysay, Philippines",1576504080
2019,12,16,13:01:56,-12.6786,166.2997,10,4.6,"190km NW of Sola, Vanuatu",1576501316
2019,12,16,12:52:33,-7.1634,106.0015,60.5,4.8,"33km SSW of Panyaungan Timur, Indonesia",1576500753
2019,12,16,12:34:02,6.7149,125.1399,10,4.6,"7km SW of Magsaysay, Philippines",1576499642
2019,12,16,11:20:56,6.761,125.1788,10,4.4,"0km SW of Magsaysay, Philippines",1576495256
2019,12,16,10:37:14,6.5817,125.2806,10,4.4,"6km SE of Kiblawan, Philippines",1576492634
2019,12,16,09:15:27,6.5075,125.3465,10,4.2,"8km SSW of New Baclayon, Philippines",1576487727
2019,12,16,08:53:31,6.6246,125.4048,25,4.9,"3km N of Malalag, Philippines",1576486411
2019,12,16,08:38:16,-5.0564,153.8539,96.2,4.4,"111km SE of Taron, Papua New Guinea",1576485496
2019,12,16,07:41:51,4.4345,123.013,574.3,4.5,"215km SE of Tabiauan, Philippines",1576482111
2019,12,16,06:39:32,-1.51,149.8752,10,4.2,"156km NW of Kavieng, Papua New Guinea",1576478372
2019,12,16,06:08:42,8.5479,91.8576,10,4.2,"173km WNW of Mohean, India",1576476522
2019,12,16,04:29:07,-3.5769,151.0199,403.3,4,"113km SSE of Kavieng, Papua New Guinea",1576470547
2019,12,16,04:13:23,0.045,123.9303,115.6,4.5,"38km S of Molibagu, Indonesia",1576469603
2019,12,16,04:02:57,-5.9565,129.8676,179.7,4,"272km NW of Saumlaki, Indonesia",1576468977
2019,12,16,02:34:36,6.6587,125.1198,10,4.7,"13km SSW of Magsaysay, Philippines",1576463676
2019,12,16,01:29:28,-6.2192,150.4901,10,4.5,"83km SSE of Kimbe, Papua New Guinea",1576459768
2019,12,16,00:32:25,-18.9381,168.1259,10,4.4,"134km S of Port-Vila, Vanuatu",1576456345
2019,12,15,21:21:54,6.6006,125.2165,10,4.4,"2km SW of Kiblawan, Philippines",1576444914
2019,12,15,20:59:17,0.4464,96.4022,10,4.7,"224km S of Sinabang, Indonesia",1576443557
2019,12,15,20:38:06,2.8377,128.2064,82.8,4.3,"124km N of Tobelo, Indonesia",1576442286
2019,12,15,19:02:02,6.5996,125.184,10,4.9,"6km WSW of Kiblawan, Philippines",1576436522
2019,12,15,18:24:05,6.5886,125.2234,10,4.9,"3km SSW of Kiblawan, Philippines",1576434245
2019,12,15,18:16:44,6.4528,125.3931,10,4.6,"9km WSW of Pung-Pang, Philippines",1576433804
2019,12,15,17:57:21,6.6234,124.982,10,4.4,"1km SSE of Telafas, Philippines",1576432641
2019,12,15,16:32:28,-15.3787,167.5261,113.4,4.9,"42km ENE of Luganville, Vanuatu",1576427548
2019,12,15,16:11:44,6.5702,125.3178,10,4.6,"4km SW of Sulop, Philippines",1576426304
2019,12,15,16:06:12,6.8638,126.2682,10,4.4,"4km NW of Tamisan, Philippines",1576425972
2019,12,15,15:34:39,6.5247,125.3267,6.1,4.6,"8km SSW of Sulop, Philippines",1576424079
2019,12,15,15:14:46,6.55,125.2444,10,4.7,"7km S of Kiblawan, Philippines",1576422886
2019,12,15,15:11:16,-5.4857,153.0814,10,4.7,"112km S of Taron, Papua New Guinea",1576422676
2019,12,15,15:02:02,6.7125,125.077,9.6,4.5,"13km WSW of Magsaysay, Philippines",1576422122
2019,12,15,14:36:40,6.6291,125.2274,13.1,4.7,"1km NNW of Kiblawan, Philippines",1576420600
2019,12,15,14:09:11,1.743,127.2823,110.8,5.4,"80km W of Tobelo, Indonesia",1576418951
2019,12,15,13:07:18,6.5001,125.1904,10,4.5,"13km SSW of Kiblawan, Philippines",1576415238
2019,12,15,12:38:53,6.5737,125.2244,10,5.3,"4km SSW of Kiblawan, Philippines",1576413533
2019,12,15,11:19:11,6.4858,125.3417,10,4.2,"11km SSW of New Baclayon, Philippines",1576408751
2019,12,15,11:15:35,6.5822,125.1669,10,4.7,"8km WSW of Kiblawan, Philippines",1576408535
2019,12,15,10:40:27,6.5965,125.2504,10,4.4,"2km SE of Kiblawan, Philippines",1576406427
2019,12,15,10:25:02,6.6385,125.1212,10,4.4,"13km WNW of Kiblawan, Philippines",1576405502
2019,12,15,10:08:40,6.7326,125.1348,10,4.5,"6km SW of Magsaysay, Philippines",1576404520
2019,12,15,08:56:13,6.5142,125.2631,10,4.9,"11km SSE of Kiblawan, Philippines",1576400173
2019,12,15,08:55:11,6.6416,125.4002,10,4.7,"5km N of Malalag, Philippines",1576400111
